,diversity_index,housing_index,income_index,urban_index,zip5,ZIPName,State,ZCTA5
0,0.239555606591,0.0528967806237,0.632622630199,0.239555606591,1001,"Agawam Town, MA",MA,01001
1,0.436639569735,0.0880401624582,0.498833327742,0.436639569735,1002,"Amherst Center, MA",MA,01002
2,0.07634287704,0.0505671106871,0.682398699591,0.07634287704,1005,"Barre, MA",MA,01005
3,0.184546609455,0.0740733166366,0.646380405649,0.184546609455,1007,"Belchertown, MA",MA,01007
4,0.0421412360502,0.0568282525319,0.708072803176,0.0421412360502,1008,"Blandford, MA",MA,01008
5,0.0067412962785,0.0626338759992,0.680589762949,0.0067412962785,1010,"Brimfield, MA",MA,01010
6,0.128501605445,0.0453008362143,0.652003628907,0.128501605445,1011,"Chester, MA",MA,01011
7,0.561818677242,0.0442035276649,0.488740843794,0.561818677242,1013,"Chicopee, MA",MA,01013
8,0.380548360172,0.0470763929431,0.590540574703,0.380548360172,1020,"Chicopee, MA",MA,01020
9,0.435905503697,0.03321034263,0.572223119356,0.435905503697,1022,"Chicopee, MA",MA,01022
10,0.23383917939,0.0653384289735,0.646323575513,0.23383917939,1027,"Easthampton Town, MA",MA,01027
11,0.162132221683,0.0679724056441,0.6771945316,0.162132221683,1028,"East Longmeadow, MA",MA,01028
12,0.179768353886,0.0610446472661,0.643139562721,0.179768353886,1030,"Agawam Town, MA",MA,01030
13,0.0844690005969,0.061830752468,0.701555378995,0.0844690005969,1033,"Granby, MA",MA,01033
14,0.0535703968318,0.0696723931077,0.689964754774,0.0535703968318,1034,"Granville, MA",MA,01034
15,0.155269399106,0.0885036352758,0.636757240325,0.155269399106,1035,"Hadley, MA",MA,01035
16,0.0522101836673,0.0720603198267,0.707999202702,0.0522101836673,1036,"Hampden, MA",MA,01036
17,0.0294364543613,0.0816347704947,0.647695815191,0.0294364543613,1038,"Hatfield, MA",MA,01038
18,0.67492355886,0.0463063029417,0.376757515794,0.67492355886,1040,"Holyoke, MA",MA,01040
19,0.198035648767,0.0596022094105,0.611262854353,0.198035648767,1050,"Huntington, MA",MA,01050
20,0.320616257511,0.0719019108778,0.615533128427,0.320616257511,1053,"Northampton, MA",MA,01053
21,0.19315908209,0.0914411204712,0.643729523959,0.19315908209,1054,"Leverett, MA",MA,01054
22,0.171223874785,0.0543318228075,0.649356533096,0.171223874785,1056,"Ludlow, MA",MA,01056
23,0.0940391828179,0.0609142691273,0.630907232319,0.0940391828179,1057,"Monson, MA",MA,01057
24,0.420983197153,0.0737612966601,0.552856871462,0.420983197153,1060,"Northampton, MA",MA,01060
25,0.296591130457,0.0738615363252,0.634455320239,0.296591130457,1062,"Northampton, MA",MA,01062
26,0.0274989236945,0.0682169868954,0.709395554157,0.0274989236945,1068,"Oakham, MA",MA,01068
27,0.0405539242574,0.0484387502096,0.589535176193,0.0405539242574,1069,"Palmer Town, MA",MA,01069
28,0.0841657554342,0.0519771102955,0.705431718141,0.0841657554342,1071,"Russell, MA",MA,01071
29,0.214085998605,0.0732192502894,0.667474653974,0.214085998605,1072,"Shutesbury, MA",MA,01072
30,0.114825081638,0.0754286691245,0.702635236549,0.114825081638,1073,"Southampton, MA",MA,01073
31,0.207701595273,0.0590927071926,0.653304999607,0.207701595273,1075,"South Hadley, MA",MA,01075
32,0.133644703711,0.0622375380341,0.70617748537,0.133644703711,1077,"Southwick, MA",MA,01077
33,0.166057544474,0.0448375045329,0.527159983722,0.166057544474,1080,"Palmer Town, MA",MA,01080
34,0.0591449648473,0.0538361531763,0.625179752086,0.0591449648473,1081,"Wales, MA",MA,01081
35,0.084417874575,0.0543245455908,0.573936264167,0.084417874575,1082,"Ware, MA",MA,01082
36,0.0756796174865,0.0468194286782,0.54666266057,0.0756796174865,1083,"Warren, MA (PO Boxes)",MA,01083
37,0.3023661105,0.0572618474259,0.593203363439,0.3023661105,1085,"Westfield, MA",MA,01085
38,0.373982313258,0.0519185746131,0.574002573901,0.373982313258,1089,"West Springfield Town, MA",MA,01089
39,0.134962561247,0.0779237352054,0.691974723463,0.134962561247,1095,"Wilbraham, MA",MA,01095
40,0.111387051034,0.0746163165784,0.66897864358,0.111387051034,1096,"Williamsburg, MA",MA,01096
41,0.842269914324,0.0355703138207,0.402799085263,0.842269914324,1104,"Springfield, MA",MA,01104
42,0.920744720039,0.0265733076203,0.162727956569,0.920744720039,1105,"Springfield, MA",MA,01105
43,0.239633025188,0.0971239651446,0.717839553764,0.239633025188,1106,"Longmeadow, MA",MA,01106
44,0.873736317254,0.0367018104606,0.232383901332,0.873736317254,1107,"Springfield, MA",MA,01107
45,0.827219614047,0.0406820034885,0.396634214213,0.827219614047,1108,"Springfield, MA",MA,01108
46,0.806589737599,0.0337003903637,0.350092456549,0.806589737599,1109,"Springfield, MA",MA,01109
47,0.536926166493,0.0452758143104,0.59957303299,0.536926166493,1118,"Springfield, MA",MA,01118
48,0.693031362087,0.0424409741574,0.551740205684,0.693031362087,1119,"Springfield, MA",MA,01119
49,0.368701449254,0.0487028453965,0.709258121807,0.368701449254,1128,"Springfield, MA",MA,01128
50,0.617021029713,0.0457420563388,0.582332542409,0.617021029713,1129,"Springfield, MA",MA,01129
51,0.783179827358,0.0359193542899,0.329307013584,0.783179827358,1151,"Springfield, MA",MA,01151
52,0.232085667595,0.056684644196,0.548120987357,0.232085667595,1301,"Greenfield Town, MA",MA,01301
53,0.097092815963,0.0738419250666,0.666070028309,0.097092815963,1330,"Ashfield, MA",MA,01330
54,0.21635104058,0.0372671896349,0.574991746753,0.21635104058,1331,"Athol, MA",MA,01331
55,0.131987122317,0.0646437172509,0.645633461998,0.131987122317,1337,"Bernardston, MA",MA,01337
56,0.0,0.0657982858573,0.672004038177,0.0,1338,"Buckland, MA",MA,01338
57,0.0565234119769,0.0644178069236,0.579523176485,0.0565234119769,1339,"Charlemont, MA",MA,01339
58,0.156052026427,0.0604177021332,0.596680603103,0.156052026427,1340,"Colrain, MA",MA,01340
59,0.123484059109,0.0846933152813,0.689310073609,0.123484059109,1341,"Conway, MA",MA,01341
60,0.168661817976,0.057913651945,0.633768593264,0.168661817976,1344,"Erving, MA",MA,01344
61,0.240593450924,0.0648272643143,0.654409136485,0.240593450924,1351,"Montague, MA",MA,01351
62,0.225413405908,0.0640631596909,0.679234676212,0.225413405908,1354,"Gill, MA",MA,01354
63,0.112119128587,0.0663975712303,0.649781883876,0.112119128587,1360,"Northfield, MA",MA,01360
64,0.106620898698,0.0510117433575,0.548031356216,0.106620898698,1364,"Orange, MA",MA,01364
65,0.0768621838538,0.0619728838581,0.685241434127,0.0768621838538,1366,"Petersham, MA",MA,01366
66,0.0849356523806,0.0484827968585,0.618508181271,0.0849356523806,1368,"Royalston, MA",MA,01368
67,0.0706382342028,0.0718312971731,0.616344310357,0.0706382342028,1370,"Shelburne Falls, MA",MA,01370
68,0.0788654229876,0.0753355762688,0.670708526067,0.0788654229876,1373,"South Deerfield, MA",MA,01373
69,0.241116959065,0.0825271041714,0.586141228186,0.241116959065,1375,"Sunderland, MA",MA,01375
70,0.221818069778,0.0539370633835,0.462135071495,0.221818069778,1376,"Turners Falls, MA",MA,01376
71,0.604707372626,0.0434487857123,0.516340609832,0.604707372626,1420,"Fitchburg, MA",MA,01420
72,0.146594907265,0.0540358557224,0.701511300272,0.146594907265,1430,"Ashburnham, MA",MA,01430
73,0.0582584923795,0.0748134455243,0.704915202522,0.0582584923795,1431,"Ashby, MA",MA,01431
74,0.239471606748,0.0813915300043,0.638916193906,0.239471606748,1432,"Ayer, MA",MA,01432
75,0.305320273553,0.0418451286526,0.547235686824,0.305320273553,1440,"Gardner, MA",MA,01440
76,0.121609088223,0.115762615348,0.771826636155,0.121609088223,1450,"Groton, MA",MA,01450
77,0.0322991918881,0.0616399013309,0.704319690128,0.0322991918881,1452,"Hubbardston, MA",MA,01452
78,0.493515817392,0.0564056975991,0.605623314474,0.493515817392,1453,"Leominster, MA",MA,01453
79,0.148732532756,0.11254559339,0.738214980942,0.148732532756,1460,"Littleton, MA",MA,01460
80,0.163051792271,0.0676029788493,0.678684694511,0.163051792271,1462,"Lunenburg, MA",MA,01462
81,0.0917603039101,0.0878170717539,0.687306240114,0.0917603039101,1463,"Pepperell, MA",MA,01463
82,0.567932170811,0.0836406239188,0.626292179581,0.567932170811,1464,"Shirley, MA",MA,01464
83,0.0482039325575,0.0495780150893,0.640451184381,0.0482039325575,1468,"Templeton, MA",MA,01468
84,0.087971473788,0.0753495445771,0.695295449606,0.087971473788,1469,"Townsend, MA",MA,01469
85,0.0774232136042,0.0598556885488,0.710933671582,0.0774232136042,1473,"Westminster, MA",MA,01473
86,0.0744571416761,0.0780257730284,0.707009680242,0.0744571416761,1474,"West Townsend, MA",MA,01474
87,0.202707328068,0.0441424330684,0.603684871845,0.202707328068,1475,"Winchendon, MA",MA,01475
88,0.120076444116,0.061548546918,0.683826209612,0.120076444116,1501,"Auburn, MA",MA,01501
89,0.133902674376,0.0974126664117,0.738513390498,0.133902674376,1503,"Berlin, MA",MA,01503
90,0.196337589871,0.0619223200828,0.681690823755,0.196337589871,1504,"Blackstone, MA",MA,01504
91,0.202278575199,0.0825619671403,0.72311979295,0.202278575199,1505,"Boylston, MA",MA,01505
92,0.0383624043555,0.0536562666756,0.670993018305,0.0383624043555,1506,"Brookfield, MA",MA,01506
93,0.101873864277,0.0710701915469,0.730466196876,0.101873864277,1507,"Charlton, MA",MA,01507
94,0.383925166308,0.0602631806774,0.620484631725,0.383925166308,1510,"Clinton, MA",MA,01510
95,0.128271084543,0.0562108865113,0.673839413712,0.128271084543,1515,"East Brookfield, MA",MA,01515
96,0.0521176072056,0.0734074980798,0.699789990208,0.0521176072056,1516,"Douglas, MA",MA,01516
97,0.0901163282177,0.0719039022302,0.593913359476,0.0901163282177,1518,"Fiskdale, MA",MA,01518
98,0.103588378498,0.0960907865059,0.710781024431,0.103588378498,1519,"Grafton, MA",MA,01519
99,0.137973445009,0.0714267025033,0.733010496197,0.137973445009,1520,"Holden, MA",MA,01520
100,0.11169561398,0.0560521598797,0.662011519019,0.11169561398,1521,"Holland, MA",MA,01521
101,0.0903668226915,0.0687196473427,0.753132760527,0.0903668226915,1522,"Jefferson, MA",MA,01522
102,0.350915676458,0.0771646992347,0.691826181408,0.350915676458,1523,"Lancaster, MA",MA,01523
103,0.140011245205,0.058528892096,0.671676786655,0.140011245205,1524,"Leicester, MA",MA,01524
104,0.157425694479,0.0633458298199,0.673859119576,0.157425694479,1527,"Millbury, MA",MA,01527
105,0.145853486224,0.0660394617243,0.650742503149,0.145853486224,1529,"Millville, MA",MA,01529
106,0.313678614627,0.102187472822,0.743578927821,0.313678614627,1532,"Northborough, MA",MA,01532
107,0.0929112042136,0.0795952065125,0.689461821323,0.0929112042136,1534,"Northbridge, MA",MA,01534
108,0.117583162647,0.054063023745,0.609203761805,0.117583162647,1535,"North Brookfield, MA",MA,01535
109,0.324161652559,0.0771713873906,0.6597662638,0.324161652559,1536,"North Grafton, MA",MA,01536
110,0.28867724247,0.0500811270862,0.613384479233,0.28867724247,1537,"North Oxford, MA",MA,01537
111,0.140161570808,0.0574269518944,0.651003385595,0.140161570808,1540,"Oxford, MA",MA,01540
112,0.202876654415,0.0847043021582,0.79114099048,0.202876654415,1541,"Princeton, MA",MA,01541
113,0.14048865432,0.0620786496206,0.730953214176,0.14048865432,1542,"Rochdale, MA",MA,01542
114,0.141644125747,0.0679691481332,0.690394289675,0.141644125747,1543,"Rutland, MA",MA,01543
115,0.41495248383,0.0952183499192,0.716362510071,0.41495248383,1545,"Shrewsbury, MA",MA,01545
116,0.66727329539,0.0444250717673,0.484564841904,0.66727329539,1550,"Southbridge Town, MA",MA,01550
117,0.512570518544,0.0881219159207,0.663245458199,0.512570518544,1560,"South Grafton, MA",MA,01560
118,0.190947003944,0.0556275827968,0.620633733781,0.190947003944,1562,"Spencer, MA",MA,01562
119,0.101579634814,0.0781894997608,0.731136140016,0.101579634814,1564,"Sterling, MA",MA,01564
120,0.133444222915,0.0653134157205,0.702867704741,0.133444222915,1566,"Sturbridge, MA",MA,01566
121,0.121903588477,0.100693861467,0.734563513472,0.121903588477,1568,"Upton, MA",MA,01568
122,0.0694807696651,0.070414722133,0.719062855415,0.0694807696651,1569,"Uxbridge, MA",MA,01569
123,0.291572220786,0.0553528671868,0.533927421825,0.291572220786,1570,"Webster, MA",MA,01570
124,0.177493640067,0.0584290845628,0.67619620179,0.177493640067,1571,"Dudley, MA",MA,01571
125,0.492978897924,0.110147131712,0.732269602509,0.492978897924,1581,"Westborough, MA",MA,01581
126,0.257025733793,0.0667743960323,0.67978553715,0.257025733793,1583,"West Boylston, MA",MA,01583
127,0.122650047842,0.0541565810878,0.631024401395,0.122650047842,1585,"West Brookfield, MA",MA,01585
128,0.141748694282,0.0633549257026,0.642421687082,0.141748694282,1588,"Whitinsville, MA",MA,01588
129,0.0206402501959,0.0845740316501,0.761821920738,0.0206402501959,1590,"Sutton, MA",MA,01590
130,0.488464112909,0.0573015207768,0.605321437475,0.488464112909,1602,"Worcester, MA",MA,01602
131,0.627105510689,0.0461495030036,0.51748560904,0.627105510689,1603,"Worcester, MA",MA,01603
132,0.565446866245,0.0518654852388,0.542393851857,0.565446866245,1604,"Worcester, MA",MA,01604
133,0.747217670524,0.0545031992049,0.436489482231,0.747217670524,1605,"Worcester, MA",MA,01605
134,0.430492552051,0.0551681397954,0.657739631068,0.430492552051,1606,"Worcester, MA",MA,01606
135,0.625947029829,0.0466223066619,0.536635962936,0.625947029829,1607,"Worcester, MA",MA,01607
136,0.554027333635,0.0707566556258,0.468045223403,0.554027333635,1609,"Worcester, MA",MA,01609
137,0.749132358637,0.0392217342187,0.365634165118,0.749132358637,1610,"Worcester, MA",MA,01610
138,0.381046624321,0.0524873687644,0.635408439409,0.381046624321,1611,"Cherry Valley, MA",MA,01611
139,0.379240872607,0.0724685911714,0.748250827003,0.379240872607,1612,"Paxton, MA",MA,01612
140,0.401480823557,0.103064703559,0.705604002839,0.401480823557,1701,"Framingham, MA",MA,01701
141,0.703728547867,0.0843815490015,0.567706274864,0.703728547867,1702,"Framingham, MA",MA,01702
142,0.321886887587,0.130817702215,0.741484220124,0.321886887587,1719,"Boxborough, MA",MA,01719
143,0.406337007228,0.13398305628,0.743982129963,0.406337007228,1720,"Acton, MA",MA,01720
144,0.268490475822,0.100822179482,0.720896215571,0.268490475822,1721,"Ashland, MA",MA,01721
145,0.35365085272,0.149569350168,0.747851374414,0.35365085272,1730,"Bedford, MA",MA,01730
146,0.247396781367,0.180311821378,0.816310393141,0.247396781367,1741,"Carlisle, MA",MA,01741
147,0.286627304271,0.185945075724,0.782688554326,0.286627304271,1742,"Concord, MA",MA,01742
148,0.134405323473,0.110180973782,0.750334428247,0.134405323473,1746,"Holliston, MA",MA,01746
149,0.165573269674,0.0726159497987,0.726530140325,0.165573269674,1747,"Hopedale, MA",MA,01747
150,0.168669202893,0.139833412648,0.78667111869,0.168669202893,1748,"Hopkinton, MA",MA,01748
151,0.220199262766,0.0898871667838,0.670918117648,0.220199262766,1749,"Hudson, MA",MA,01749
152,0.493975927536,0.0877482583875,0.65444856691,0.493975927536,1752,"Marlborough, MA",MA,01752
153,0.295056533835,0.0932924779899,0.672730663571,0.295056533835,1754,"Maynard, MA",MA,01754
154,0.124574305126,0.0989954785815,0.754133515046,0.124574305126,1756,"Mendon, MA",MA,01756
155,0.386379112772,0.0729629354407,0.632277250391,0.386379112772,1757,"Milford, MA",MA,01757
156,0.277640739033,0.122591314469,0.707963258456,0.277640739033,1760,"Natick, MA",MA,01760
157,0.159206703171,0.187933137274,0.82479931157,0.159206703171,1770,"Sherborn, MA",MA,01770
158,0.295597617684,0.211335570818,0.816914176866,0.295597617684,1773,"Lincoln, MA",MA,01773
159,0.184969746295,0.123787342238,0.760660895036,0.184969746295,1775,"Stow, MA",MA,01775
160,0.215176782504,0.172136019888,0.859688335069,0.215176782504,1776,"Sudbury, MA",MA,01776
161,0.287952431063,0.162457548313,0.776178141014,0.287952431063,1778,"Cochituate, MA",MA,01778
162,0.318354710546,0.10742783596,0.671739281223,0.318354710546,1801,"Woburn, MA",MA,01801
163,0.368656373409,0.121590903846,0.717589112253,0.368656373409,1803,"Burlington, MA",MA,01803
164,0.334360586854,0.147907841553,0.743105412822,0.334360586854,1810,"Andover, MA",MA,01810
165,0.175586867958,0.101918626803,0.72258607044,0.175586867958,1821,"Billerica, MA",MA,01821
166,0.243846128292,0.0999931278656,0.745166620017,0.243846128292,1824,"Chelmsford, MA",MA,01824
167,0.256876686472,0.0799392078642,0.692550156011,0.256876686472,1826,"Dracut, MA",MA,01826
168,0.117525008273,0.117425832635,0.796422471948,0.117525008273,1827,"Dunstable, MA",MA,01827
169,0.530890675933,0.0711935307041,0.561077026269,0.530890675933,1830,"Haverhill, MA",MA,01830
170,0.546254808611,0.0664557128309,0.599651175397,0.546254808611,1832,"Haverhill, MA",MA,01832
171,0.0842957655102,0.107889596082,0.762173151235,0.0842957655102,1833,"Georgetown, MA",MA,01833
172,0.0821657705169,0.0939683402959,0.746108461196,0.0821657705169,1834,"Groveland, MA",MA,01834
173,0.350465633969,0.0718172186106,0.677309265482,0.350465633969,1835,"Haverhill, MA",MA,01835
174,0.938692448815,0.0556650465943,0.364288323506,0.938692448815,1841,"Lawrence, MA",MA,01841
175,0.914985210929,0.0627327106621,0.48029356805,0.914985210929,1843,"Lawrence, MA",MA,01843
176,0.559186937425,0.0762987509211,0.64439073435,0.559186937425,1844,"Methuen Town, MA",MA,01844
177,0.309983313243,0.114425216577,0.712883795855,0.309983313243,1845,"North Andover, MA",MA,01845
178,0.674082400748,0.0609591869636,0.532473162122,0.674082400748,1850,"Lowell, MA",MA,01850
179,0.719003881566,0.0718781495784,0.561805697383,0.719003881566,1851,"Lowell, MA",MA,01851
180,0.710087277194,0.0704079754687,0.528886464697,0.710087277194,1852,"Lowell, MA",MA,01852
181,0.747601834,0.0681392164868,0.471139545489,0.747601834,1854,"Lowell, MA",MA,01854
182,0.0319605816249,0.0886888352938,0.705957528328,0.0319605816249,1860,"Merrimac, MA",MA,01860
183,0.340589347711,0.101806011032,0.717383307975,0.340589347711,1862,"North Billerica, MA",MA,01862
184,0.37780589906,0.0811294408214,0.665388029442,0.37780589906,1863,"North Chelmsford, MA",MA,01863
185,0.157571502795,0.120662338097,0.751668259129,0.157571502795,1864,"North Reading, MA",MA,01864
186,0.179370649226,0.128016256267,0.749536596458,0.179370649226,1867,"Reading, MA",MA,01867
187,0.166497940835,0.0963148944681,0.718704913833,0.166497940835,1876,"Tewksbury, MA",MA,01876
188,0.18371817806,0.0965205442312,0.719987704887,0.18371817806,1879,"Tyngsboro, MA",MA,01879
189,0.139869497434,0.117391795816,0.701413242988,0.139869497434,1880,"Wakefield, MA",MA,01880
190,0.333784907733,0.126600759958,0.797130991589,0.333784907733,1886,"Westford, MA",MA,01886
191,0.179016365763,0.111392324547,0.727694500294,0.179016365763,1887,"Wilmington, MA",MA,01887
192,0.299172371832,0.190237251079,0.778826963059,0.299172371832,1890,"Winchester, MA",MA,01890
193,0.847661168557,0.0666251315469,0.435065298664,0.847661168557,1902,"Lynn, MA",MA,01902
194,0.48575432705,0.0792351036218,0.674913318167,0.48575432705,1904,"Lynn, MA",MA,01904
195,0.850472625894,0.0702876278032,0.45934009031,0.850472625894,1905,"Lynn, MA",MA,01905
196,0.221892234863,0.0942990249858,0.670767266402,0.221892234863,1906,"Saugus, MA",MA,01906
197,0.160072661338,0.10775444525,0.699388406486,0.160072661338,1907,"Swampscott, MA",MA,01907
198,0.179922218957,0.131308228726,0.67087562666,0.179922218957,1908,"Nahant, MA",MA,01908
199,0.0934245169627,0.0805327738164,0.681302203622,0.0934245169627,1913,"Amesbury Town, MA",MA,01913
200,0.173179251898,0.100514374334,0.630807996136,0.173179251898,1915,"Beverly, MA",MA,01915
201,0.123530215644,0.154496752297,0.7900649113,0.123530215644,1921,"Boxford, MA",MA,01921
202,0.0334392966428,0.116137426051,0.779200848821,0.0334392966428,1922,"Byfield, MA",MA,01922
203,0.150299791637,0.0993269385312,0.685609220374,0.150299791637,1923,"Danvers, MA",MA,01923
204,0.0990029709849,0.119511609723,0.675415296121,0.0990029709849,1929,"Essex, MA",MA,01929
205,0.125059945551,0.0948191415314,0.619074984152,0.125059945551,1930,"Gloucester, MA",MA,01930
206,0.0717755621759,0.109548111393,0.691068845084,0.0717755621759,1938,"Ipswich, MA",MA,01938
207,0.164954888304,0.147949572833,0.753099364576,0.164954888304,1940,"Lynnfield, MA",MA,01940
208,0.0998306845031,0.171916815571,0.732139890271,0.0998306845031,1944,"Manchester, MA",MA,01944
209,0.098498248895,0.138215801522,0.713714337554,0.098498248895,1945,"Marblehead, MA",MA,01945
210,0.415198667489,0.1244736424,0.733036018373,0.415198667489,1949,"Middleton, MA",MA,01949
211,0.141530473503,0.108340111604,0.664429347872,0.141530473503,1950,"Newburyport, MA",MA,01950
212,0.0708748417176,0.113162656056,0.722143558818,0.0708748417176,1951,"Newbury, MA",MA,01951
213,0.0868653119729,0.0851389989422,0.628683322554,0.0868653119729,1952,"Salisbury, MA",MA,01952
214,0.329178641896,0.0946279579555,0.63168959531,0.329178641896,1960,"Peabody, MA",MA,01960
215,0.0978385033463,0.107560245232,0.649497749753,0.0978385033463,1966,"Rockport, MA",MA,01966
216,0.0622346244816,0.108409259841,0.704465990609,0.0622346244816,1969,"Rowley, MA",MA,01969
217,0.503069905798,0.0865538658953,0.560451352715,0.503069905798,1970,"Salem, MA",MA,01970
218,0.200460106424,0.120945642122,0.748460007475,0.200460106424,1982,"South Hamilton, MA",MA,01982
219,0.120777419069,0.139391570677,0.747809003926,0.120777419069,1983,"Topsfield, MA",MA,01983
220,0.118933023714,0.140903264053,0.754961989838,0.118933023714,1984,"Wenham, MA",MA,01984
221,0.078151862389,0.132001289459,0.718994882815,0.078151862389,1985,"West Newbury, MA",MA,01985
222,0.186074980898,0.0842344852275,0.70086374953,0.186074980898,2019,"Bellingham, MA",MA,02019
223,0.279372018585,0.123071476884,0.697695789552,0.279372018585,2021,"Canton, MA",MA,02021
224,0.0437232729717,0.18479217068,0.74984212544,0.0437232729717,2025,"Cohasset, MA",MA,02025
225,0.338622663184,0.113861873753,0.696655518828,0.338622663184,2026,"Dedham, MA",MA,02026
226,0.243789306941,0.226254954782,0.884201598254,0.243789306941,2030,"Dover, MA",MA,02030
227,0.229975611278,0.115581820053,0.690818056147,0.229975611278,2032,"East Walpole, MA",MA,02032
228,0.162821739186,0.109266916422,0.70492944395,0.162821739186,2035,"Foxboro, MA",MA,02035
229,0.164938697267,0.104259687939,0.71979490271,0.164938697267,2038,"Franklin Town, MA",MA,02038
230,0.091842338687,0.153189290398,0.734729441059,0.091842338687,2043,"Hingham, MA",MA,02043
231,0.169329123188,0.0971041726448,0.671921249151,0.169329123188,2045,"Hull, MA",MA,02045
232,0.227666883964,0.0948735472959,0.709629796491,0.227666883964,2048,"Mansfield, MA",MA,02048
233,0.0963483296684,0.100157455437,0.70496840626,0.0963483296684,2050,"Marshfield, MA",MA,02050
234,0.258248571548,0.156207415177,0.779547668735,0.258248571548,2052,"Medfield, MA",MA,02052
235,0.203716415424,0.108548959406,0.747740761245,0.203716415424,2053,"Medway, MA",MA,02053
236,0.153636151024,0.102723600304,0.697605878291,0.153636151024,2054,"Millis-Clicquot, MA",MA,02054
237,0.289875687235,0.129662986468,0.782373012502,0.289875687235,2056,"Norfolk, MA",MA,02056
238,0.0687774622622,0.136324200702,0.754144757633,0.0687774622622,2061,"Norwell, MA",MA,02061
239,0.377516479784,0.109124916312,0.671900458296,0.377516479784,2062,"Norwood, MA",MA,02062
240,0.0947221506446,0.124095093734,0.732507518581,0.0947221506446,2066,"Scituate, MA",MA,02066
241,0.421246624827,0.12898618626,0.770816556965,0.421246624827,2067,"Sharon, MA",MA,02067
242,0.342413875824,0.092524347762,0.676471670457,0.342413875824,2072,"Stoughton, MA",MA,02072
243,0.135016387854,0.115905004174,0.708623918004,0.135016387854,2081,"Walpole, MA",MA,02081
244,0.188281584804,0.166531860122,0.779089445044,0.188281584804,2090,"Westwood, MA",MA,02090
245,0.0438861934336,0.112445558907,0.726085571942,0.0438861934336,2093,"Wrentham, MA",MA,02093
246,0.275853458835,0.23403888727,0.682611697132,0.275853458835,2108,"Boston, MA",MA,02108
247,0.282998539772,0.174970949128,0.706852792851,0.282998539772,2109,"Boston, MA",MA,02109
248,0.306468950803,0.203356824074,0.678431036171,0.306468950803,2110,"Boston, MA",MA,02110
249,0.637989072761,0.191684851556,0.444936918049,0.637989072761,2111,"Boston, MA",MA,02111
250,0.181734424153,0.128050360574,0.635065575889,0.181734424153,2113,"Boston, MA",MA,02113
251,0.40799315528,0.146738725147,0.636690912191,0.40799315528,2114,"Boston, MA",MA,02114
252,0.463232463728,0.205091580577,0.617008260192,0.463232463728,2116,"Boston, MA",MA,02116
253,0.780490742911,0.170638467887,0.461865487141,0.780490742911,2118,"Boston, MA",MA,02118
254,0.625333826313,0.11416427618,0.365114079929,0.625333826313,2119,"Boston, MA",MA,02119
255,0.790333433885,0.127160581502,0.347868771467,0.790333433885,2120,"Boston, MA",MA,02120
256,0.529982630062,0.101775794975,0.313018353685,0.529982630062,2121,"Boston, MA",MA,02121
257,0.792042334948,0.100612998082,0.486799740239,0.792042334948,2122,"Boston, MA",MA,02122
258,0.585322593212,0.10539404266,0.458626183901,0.585322593212,2124,"Boston, MA",MA,02124
259,0.849006854854,0.105942167282,0.458632707006,0.849006854854,2125,"Boston, MA",MA,02125
260,0.280264814772,0.100116825786,0.481411301073,0.280264814772,2126,"Boston, MA",MA,02126
261,0.442403841545,0.138528872015,0.578356294285,0.442403841545,2127,"Boston, MA",MA,02127
262,0.810551922232,0.0987220269931,0.524407164689,0.810551922232,2128,"Boston, MA",MA,02128
263,0.507689476558,0.157298431759,0.59437066666,0.507689476558,2129,"Boston, MA",MA,02129
264,0.707047668405,0.128486236612,0.594226911822,0.707047668405,2130,"Boston, MA",MA,02130
265,0.760030780822,0.112506385545,0.582693770816,0.760030780822,2131,"Boston, MA",MA,02131
266,0.408648437018,0.124209224517,0.687106810022,0.408648437018,2132,"Boston, MA",MA,02132
267,0.63815058069,0.106190449146,0.467174219934,0.63815058069,2134,"Boston, MA",MA,02134
268,0.48932610365,0.0951108366029,0.525798038125,0.48932610365,2135,"Boston, MA",MA,02135
269,0.724915500324,0.104249789682,0.595151518548,0.724915500324,2136,"Boston, MA",MA,02136
270,0.510668049358,0.153695921019,0.619161891914,0.510668049358,2138,"Cambridge, MA",MA,02138
271,0.618979949099,0.146239408635,0.61588863077,0.618979949099,2139,"Cambridge, MA",MA,02139
272,0.602220924281,0.146256055554,0.617179187688,0.602220924281,2140,"Cambridge, MA",MA,02140
273,0.6546500586,0.143151977878,0.577376521043,0.6546500586,2141,"Cambridge, MA",MA,02141
274,0.622043088509,0.195548741501,0.624043180875,0.622043088509,2142,"Cambridge, MA",MA,02142
275,0.477985900715,0.132679835761,0.640974086723,0.477985900715,2143,"Somerville, MA",MA,02143
276,0.390680015359,0.147268319647,0.64261567547,0.390680015359,2144,"Somerville, MA",MA,02144
277,0.631517003853,0.112730571036,0.546550937429,0.631517003853,2145,"Somerville, MA",MA,02145
278,0.687936270686,0.0960650739443,0.568862818256,0.687936270686,2148,"Malden, MA",MA,02148
279,0.684076072865,0.0886113620221,0.561041217765,0.684076072865,2149,"Everett, MA",MA,02149
280,0.890264515404,0.0857435687878,0.458323850918,0.890264515404,2150,"Chelsea, MA",MA,02150
281,0.665578119452,0.0930718849326,0.557477174093,0.665578119452,2151,"Revere, MA",MA,02151
282,0.239911283395,0.111206428712,0.631323880939,0.239911283395,2152,"Winthrop Town, MA",MA,02152
